,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,1444.0,3.8181818181818183,8.727272727272727,1.3636363636363635,3.6363636363636362,1.0909090909090908,2.090909090909091,0.7272727272727273,3.1818181818181817,1.2727272727272727,0.9090909090909091,0.45454545454545453,1.3636363636363635,2.5454545454545454,6.3090909090909095,,,,,,,
1,1868.0,7.5,15.5,1.5,4.0,3.5,3.5,0.5,5.0,4.0,1.0,0.0,1.5,1.5,15.7,,,,,,,
2,2093.769230769231,6.230769230769231,11.76923076923077,1.3076923076923077,3.1538461538461537,2.4615384615384617,2.923076923076923,1.3076923076923077,6.384615384615385,3.8461538461538463,1.0,1.3076923076923077,2.076923076923077,2.230769230769231,14.76923076923077,,,,,,,
3,2052.0,9.0,19.666666666666668,2.5,6.5,4.166666666666667,4.666666666666667,1.0,3.6666666666666665,4.5,1.0,0.0,3.0,1.8333333333333333,16.516666666666666,,,,,,,
4,2074.222222222222,6.777777777777778,13.444444444444445,1.1111111111111112,3.3333333333333335,4.777777777777778,6.111111111111111,0.6666666666666666,3.2222222222222223,2.2222222222222223,0.7777777777777778,0.8888888888888888,2.3333333333333335,2.5555555555555554,13.244444444444444,,,,,,,
0,1895.6153846153845,7.769230769230769,16.76923076923077,3.6923076923076925,9.461538461538462,5.230769230769231,5.6923076923076925,0.8461538461538461,3.8461538461538463,6.153846153846154,1.2307692307692308,0.3076923076923077,2.1538461538461537,2.230769230769231,20.1,,,,,,,
1,1976.909090909091,10.0,18.727272727272727,2.6363636363636362,5.909090909090909,5.909090909090909,6.636363636363637,0.5454545454545454,7.909090909090909,3.4545454545454546,0.7272727272727273,1.3636363636363635,3.5454545454545454,2.090909090909091,21.61818181818182,,,,,,,
2,1970.3076923076924,2.3846153846153846,7.0,0.38461538461538464,2.230769230769231,1.4615384615384615,1.9230769230769231,1.0,5.538461538461538,7.3076923076923075,1.9230769230769231,1.6923076923076923,2.923076923076923,3.4615384615384617,8.76153846153846,,,,,,,
3,468.0,2.0,2.5,0.0,0.0,0.0,2.0,0.5,1.5,0.0,0.0,0.5,0.5,2.5,1.9000000000000001,,,,,,,
4,1943.8461538461538,7.6923076923076925,16.307692307692307,3.6153846153846154,8.76923076923077,2.076923076923077,2.5384615384615383,0.6923076923076923,2.6923076923076925,2.0,1.0,0.6153846153846154,1.6923076923076923,2.3846153846153846,14.030769230769229,,,,,,,
0,1937.5833333333333,4.333333333333333,11.666666666666666,1.25,4.666666666666667,2.0833333333333335,2.5,0.3333333333333333,4.5,5.25,1.6666666666666667,0.4166666666666667,1.75,1.1666666666666667,10.399999999999999,,,,,,,
1,1318.1818181818182,4.7272727272727275,10.363636363636363,0.9090909090909091,3.0,2.4545454545454546,2.8181818181818183,0.6363636363636364,3.4545454545454546,1.0909090909090908,0.5454545454545454,0.18181818181818182,0.9090909090909091,1.2727272727272727,8.809090909090909,,,,,,,
2,1988.8461538461538,7.846153846153846,18.153846153846153,2.6153846153846154,7.153846153846154,3.3076923076923075,4.3076923076923075,0.23076923076923078,2.769230769230769,5.3076923076923075,1.0769230769230769,0.23076923076923078,2.076923076923077,1.3846153846153846,14.961538461538463,,,,,,,
3,1669.857142857143,3.5714285714285716,8.357142857142858,1.7142857142857142,4.071428571428571,2.0,2.357142857142857,1.2142857142857142,4.142857142857143,1.2857142857142858,0.6428571428571429,0.5,0.7857142857142857,2.0,8.692857142857145,,,,,,,
4,1455.0,3.875,6.5,0.0,0.0,2.375,2.75,1.375,4.875,2.125,0.875,0.875,0.625,2.75,10.65,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,
1,1749.4615384615386,5.461538461538462,11.153846153846153,0.07692307692307693,0.23076923076923078,2.6923076923076925,4.769230769230769,3.6923076923076925,11.0,2.6923076923076925,1.3076923076923077,1.9230769230769231,2.1538461538461537,2.769230769230769,14.400000000000002,,,,,,,
2,1949.0,8.142857142857142,14.142857142857142,1.7142857142857142,3.857142857142857,6.428571428571429,7.571428571428571,1.0,5.714285714285714,6.142857142857143,1.0,0.2857142857142857,2.4285714285714284,3.142857142857143,21.557142857142857,,,,,,,
3,1418.0,5.285714285714286,12.428571428571429,1.0,2.4285714285714284,2.7142857142857144,3.4285714285714284,0.42857142857142855,1.5714285714285714,4.142857142857143,0.5714285714285714,0.0,2.0,2.2857142857142856,8.742857142857142,,,,,,,
4,1381.6666666666667,4.5,8.833333333333334,1.8333333333333333,3.5,1.0,1.0,0.16666666666666666,2.5,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.1666666666666667,1.5,9.316666666666666,,,,,,,
0,1773.2,5.4,10.4,1.8,5.0,3.0,4.0,0.8,2.4,1.4,0.8,0.0,1.2,2.0,11.14,,,,,,,
