,Unnamed: 0,date,Team,Player1,Player2,Player3,Player4,Player5,game_id,Location,Outcome,spread
29,29,2013-01-01,ATL,A. Horford,K. Korver,J. Smith,J. Teague,L. Williams,460.0,AWAY,WIN,9.0
30,30,2013-01-04,ATL,A. Horford,K. Korver,J. Smith,J. Teague,L. Williams,480.0,AWAY,LOSS,1.0
31,31,2013-01-05,ATL,A. Horford,K. Korver,J. Smith,J. Teague,L. Williams,488.0,HOME,LOSS,8.0
32,32,2013-01-08,ATL,A. Horford,K. Korver,J. Smith,J. Teague,L. Williams,514.0,AWAY,LOSS,5.0
33,33,2013-01-09,ATL,A. Horford,K. Korver,Z. Pachulia,J. Smith,J. Teague,516.0,AWAY,LOSS,16.0
34,34,2013-01-11,ATL,D. Harris,A. Horford,K. Korver,J. Smith,J. Teague,530.0,HOME,WIN,8.0
35,35,2013-01-12,ATL,D. Harris,A. Horford,K. Korver,J. Smith,J. Teague,542.0,AWAY,LOSS,10.0
36,36,2013-01-14,ATL,D. Harris,A. Horford,K. Korver,J. Smith,J. Teague,557.0,AWAY,LOSS,39.0
37,37,2013-01-16,ATL,D. Harris,A. Horford,K. Korver,Z. Pachulia,J. Teague,571.0,HOME,WIN,14.0
38,38,2013-01-18,ATL,D. Harris,K. Korver,Z. Pachulia,J. Smith,J. Teague,587.0,AWAY,LOSS,5.0
39,39,2013-01-19,ATL,A. Horford,K. Korver,Z. Pachulia,J. Smith,J. Teague,592.0,HOME,LOSS,5.0
40,40,2013-01-21,ATL,A. Horford,J. Jenkins,Z. Pachulia,J. Smith,J. Teague,606.0,HOME,WIN,8.0
41,41,2013-01-23,ATL,I. Johnson,K. Korver,J. Smith,D. Stevenson,J. Teague,617.0,AWAY,WIN,12.0
42,42,2013-01-25,ATL,A. Horford,I. Johnson,K. Korver,J. Smith,J. Teague,632.0,HOME,WIN,12.0
43,43,2013-01-27,ATL,D. Harris,A. Horford,K. Korver,J. Smith,J. Teague,655.0,AWAY,LOSS,2.0
44,44,2013-01-30,ATL,D. Harris,A. Horford,K. Korver,J. Smith,J. Teague,671.0,HOME,WIN,1.0
45,45,2013-02-02,ATL,A. Horford,K. Korver,J. Smith,D. Stevenson,J. Teague,695.0,HOME,LOSS,17.0
46,46,2013-02-05,ATL,A. Horford,K. Korver,J. Smith,D. Stevenson,J. Teague,715.0,AWAY,LOSS,11.0
47,47,2013-02-06,ATL,A. Horford,K. Korver,J. Smith,J. Teague,A. Tolliver,725.0,HOME,WIN,11.0
48,48,2013-02-08,ATL,A. Horford,K. Korver,J. Smith,J. Teague,A. Tolliver,738.0,HOME,LOSS,11.0
49,49,2013-02-11,ATL,D. Harris,A. Horford,J. Smith,J. Teague,A. Tolliver,768.0,AWAY,WIN,4.0
50,50,2013-02-13,ATL,D. Harris,A. Horford,J. Smith,J. Teague,A. Tolliver,777.0,AWAY,WIN,32.0
51,51,2013-02-20,ATL,A. Horford,Z. Pachulia,J. Smith,D. Stevenson,J. Teague,801.0,HOME,LOSS,13.0
52,52,2013-02-22,ATL,A. Horford,Z. Pachulia,J. Smith,D. Stevenson,J. Teague,815.0,HOME,WIN,14.0
53,53,2013-02-23,ATL,D. Harris,A. Horford,J. Smith,J. Teague,A. Tolliver,828.0,AWAY,WIN,1.0
54,54,2013-02-25,ATL,A. Horford,K. Korver,J. Smith,D. Stevenson,J. Teague,840.0,AWAY,WIN,11.0
55,55,2013-02-27,ATL,D. Harris,A. Horford,K. Korver,J. Smith,J. Teague,859.0,AWAY,WIN,11.0
56,56,2013-03-01,ATL,A. Horford,K. Korver,J. Smith,D. Stevenson,J. Teague,873.0,AWAY,LOSS,5.0
57,57,2013-03-03,ATL,A. Horford,Z. Pachulia,J. Smith,D. Stevenson,J. Teague,888.0,AWAY,LOSS,1.0
58,58,2013-03-04,ATL,A. Horford,D. Jones,J. Smith,J. Teague,A. Tolliver,893.0,AWAY,LOSS,16.0
59,59,2013-03-06,ATL,D. Harris,A. Horford,J. Smith,D. Stevenson,J. Teague,902.0,HOME,WIN,11.0
60,60,2013-03-08,ATL,D. Harris,A. Horford,J. Petro,J. Smith,J. Teague,920.0,AWAY,LOSS,5.0
61,61,2013-03-09,ATL,A. Horford,K. Korver,J. Petro,J. Smith,J. Teague,927.0,HOME,LOSS,13.0
62,62,2013-03-12,ATL,A. Horford,J. Smith,D. Stevenson,J. Teague,A. Tolliver,952.0,AWAY,LOSS,17.0
63,63,2013-03-13,ATL,D. Harris,A. Horford,D. Jones,J. Petro,A. Tolliver,959.0,HOME,WIN,4.0
64,64,2013-03-15,ATL,D. Harris,A. Horford,K. Korver,J. Smith,D. Stevenson,972.0,HOME,WIN,13.0
65,65,2013-03-17,ATL,D. Harris,A. Horford,K. Korver,J. Smith,D. Stevenson,991.0,AWAY,WIN,12.0
66,66,2013-03-18,ATL,D. Harris,A. Horford,K. Korver,J. Smith,J. Teague,996.0,HOME,LOSS,14.0
67,67,2013-03-20,ATL,D. Harris,A. Horford,K. Korver,J. Smith,J. Teague,1010.0,HOME,WIN,8.0
68,68,2013-03-22,ATL,A. Horford,K. Korver,J. Smith,D. Stevenson,J. Teague,1025.0,HOME,LOSS,11.0
69,69,2013-03-24,ATL,D. Harris,A. Horford,K. Korver,J. Smith,J. Teague,1040.0,AWAY,WIN,5.0
70,70,2013-03-25,ATL,A. Horford,D. Jones,J. Petro,J. Smith,J. Teague,1048.0,AWAY,LOSS,6.0
71,71,2013-03-27,ATL,A. Horford,K. Korver,J. Smith,J. Teague,A. Tolliver,1060.0,AWAY,WIN,19.0
72,72,2013-03-29,ATL,I. Johnson,J. Petro,J. Smith,D. Stevenson,J. Teague,1075.0,AWAY,LOSS,11.0
73,73,2013-03-30,ATL,D. Harris,K. Korver,J. Petro,J. Smith,J. Teague,1086.0,HOME,WIN,9.0
74,74,2013-04-01,ATL,D. Harris,A. Horford,K. Korver,J. Smith,J. Teague,1101.0,HOME,WIN,8.0
75,75,2013-04-03,ATL,A. Horford,K. Korver,J. Smith,D. Stevenson,J. Teague,1111.0,HOME,LOSS,13.0
76,76,2013-04-05,ATL,A. Horford,K. Korver,J. Smith,D. Stevenson,J. Teague,1126.0,HOME,LOSS,11.0
77,77,2013-04-06,ATL,I. Johnson,D. Jones,J. Petro,J. Teague,A. Tolliver,1143.0,AWAY,LOSS,2.0
78,78,2013-04-10,ATL,D. Harris,A. Horford,K. Korver,J. Smith,J. Teague,1166.0,AWAY,WIN,23.0
79,79,2013-04-12,ATL,D. Harris,A. Horford,K. Korver,J. Smith,J. Teague,1179.0,HOME,WIN,5.0
80,80,2013-04-16,ATL,D. Harris,K. Korver,J. Petro,J. Smith,J. Teague,1213.0,HOME,LOSS,17.0
81,81,2013-04-17,ATL,J. Jenkins,I. Johnson,S. Mack,M. Scott,D. Stevenson,1223.0,AWAY,LOSS,6.0
82,0,2013-10-30,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1326.0,AWAY,LOSS,9.0
83,1,2013-11-01,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1337.0,HOME,WIN,7.0
84,2,2013-11-03,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1360.0,AWAY,LOSS,2.0
85,3,2013-11-05,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1373.0,AWAY,WIN,5.0
86,4,2013-11-07,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1385.0,AWAY,LOSS,2.0
87,5,2013-11-09,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1400.0,HOME,WIN,10.0
88,6,2013-11-11,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1412.0,AWAY,WIN,9.0
89,7,2013-11-13,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1428.0,HOME,LOSS,4.0
90,8,2013-11-15,ATL,G. Ayón,D. Carroll,A. Horford,K. Korver,J. Teague,1441.0,HOME,WIN,10.0
91,9,2013-11-16,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1453.0,AWAY,WIN,20.0
92,10,2013-11-19,ATL,G. Ayón,D. Carroll,A. Horford,K. Korver,J. Teague,1472.0,AWAY,LOSS,16.0
93,11,2013-11-20,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1480.0,HOME,WIN,8.0
94,12,2013-11-22,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1494.0,AWAY,WIN,7.0
95,13,2013-11-23,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1504.0,HOME,LOSS,7.0
96,14,2013-11-26,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1527.0,HOME,LOSS,17.0
97,15,2013-11-27,ATL,D. Carroll,A. Horford,C. Martin,P. Millsap,J. Teague,1535.0,AWAY,LOSS,29.0
98,16,2013-11-29,ATL,D. Carroll,A. Horford,P. Millsap,J. Teague,L. Williams,1545.0,HOME,WIN,1.0
99,17,2013-11-30,ATL,D. Carroll,A. Horford,C. Martin,P. Millsap,J. Teague,1555.0,AWAY,LOSS,7.0
100,18,2013-12-02,ATL,D. Carroll,A. Horford,P. Millsap,J. Teague,L. Williams,1572.0,AWAY,LOSS,2.0
101,19,2013-12-04,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1584.0,HOME,WIN,10.0
102,20,2013-12-06,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1595.0,HOME,WIN,19.0
103,21,2013-12-10,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1626.0,HOME,LOSS,9.0
104,22,2013-12-13,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1645.0,HOME,WIN,2.0
105,23,2013-12-14,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1658.0,AWAY,LOSS,5.0
106,24,2013-12-16,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1670.0,HOME,WIN,14.0
107,25,2013-12-18,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1685.0,HOME,WIN,17.0
108,26,2013-12-20,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1697.0,HOME,WIN,33.0
109,27,2013-12-23,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1724.0,AWAY,LOSS,2.0
110,28,2013-12-26,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,1736.0,AWAY,WIN,2.0
111,29,2013-12-28,ATL,E. Brand,D. Carroll,K. Korver,P. Millsap,J. Teague,1753.0,HOME,WIN,2.0
112,30,2013-12-29,ATL,E. Brand,K. Korver,P. Millsap,J. Teague,L. Williams,1762.0,AWAY,LOSS,7.0
113,31,2013-12-31,ATL,E. Brand,K. Korver,P. Millsap,M. Scott,J. Teague,1773.0,AWAY,WIN,1.0
114,32,2014-01-03,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,1796.0,HOME,LOSS,1.0
115,33,2014-01-04,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,1805.0,AWAY,LOSS,7.0
116,34,2014-01-06,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,1819.0,AWAY,LOSS,5.0
117,35,2014-01-08,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,1835.0,HOME,WIN,10.0
118,36,2014-01-10,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,1846.0,HOME,WIN,3.0
119,37,2014-01-12,ATL,G. Ayón,D. Carroll,K. Korver,P. Millsap,J. Teague,1865.0,AWAY,LOSS,7.0
120,38,2014-01-16,ATL,P. Antić,K. Korver,P. Millsap,J. Teague,L. Williams,1891.0,HOME,LOSS,17.0
121,39,2014-01-20,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,1925.0,HOME,WIN,7.0
122,40,2014-01-22,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,1936.0,AWAY,WIN,3.0
123,41,2014-01-24,ATL,G. Ayón,K. Korver,P. Millsap,J. Teague,L. Williams,1948.0,HOME,LOSS,26.0
124,42,2014-01-25,ATL,G. Ayón,D. Carroll,K. Korver,S. Mack,P. Millsap,1963.0,AWAY,WIN,25.0
125,43,2014-01-27,ATL,G. Ayón,D. Carroll,K. Korver,S. Mack,P. Millsap,1979.0,AWAY,LOSS,2.0
126,44,2014-01-31,ATL,G. Ayón,D. Carroll,K. Korver,P. Millsap,J. Teague,2002.0,AWAY,WIN,26.0
127,45,2014-02-01,ATL,G. Ayón,D. Carroll,K. Korver,P. Millsap,J. Teague,2011.0,HOME,WIN,7.0
128,46,2014-02-04,ATL,G. Ayón,D. Carroll,K. Korver,P. Millsap,J. Teague,2033.0,HOME,LOSS,4.0
129,47,2014-02-05,ATL,G. Ayón,D. Carroll,K. Korver,P. Millsap,J. Teague,2043.0,AWAY,LOSS,5.0
130,48,2014-02-08,ATL,G. Ayón,D. Carroll,K. Korver,P. Millsap,J. Teague,2062.0,HOME,LOSS,3.0
131,49,2014-02-11,ATL,G. Ayón,D. Carroll,K. Korver,P. Millsap,J. Teague,2084.0,AWAY,LOSS,15.0
132,50,2014-02-12,ATL,G. Ayón,K. Korver,P. Millsap,J. Teague,L. Williams,2091.0,AWAY,LOSS,21.0
133,51,2014-02-18,ATL,G. Ayón,K. Korver,C. Martin,P. Millsap,J. Teague,2104.0,AWAY,LOSS,10.0
134,52,2014-02-19,ATL,E. Brand,K. Korver,C. Martin,P. Millsap,J. Teague,2116.0,HOME,LOSS,17.0
135,53,2014-02-21,ATL,E. Brand,D. Carroll,K. Korver,S. Mack,P. Millsap,2131.0,AWAY,LOSS,8.0
136,54,2014-02-22,ATL,E. Brand,D. Carroll,K. Korver,S. Mack,J. Teague,2139.0,HOME,WIN,9.0
137,55,2014-02-25,ATL,E. Brand,D. Carroll,K. Korver,S. Mack,J. Teague,2161.0,HOME,LOSS,4.0
138,56,2014-02-26,ATL,E. Brand,D. Carroll,K. Korver,S. Mack,J. Teague,2166.0,AWAY,LOSS,11.0
139,57,2014-03-02,ATL,E. Brand,D. Carroll,K. Korver,M. Scott,J. Teague,2201.0,AWAY,LOSS,9.0
140,58,2014-03-05,ATL,E. Brand,D. Carroll,K. Korver,M. Scott,J. Teague,2225.0,AWAY,LOSS,24.0
141,59,2014-03-07,ATL,E. Brand,D. Carroll,K. Korver,P. Millsap,J. Teague,2239.0,AWAY,LOSS,14.0
142,60,2014-03-08,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,2245.0,AWAY,LOSS,1.0
143,61,2014-03-10,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,2260.0,AWAY,WIN,2.0
144,62,2014-03-13,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,2281.0,HOME,WIN,5.0
145,63,2014-03-15,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,2294.0,HOME,WIN,5.0
146,64,2014-03-17,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,2308.0,AWAY,WIN,14.0
147,65,2014-03-18,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,2316.0,HOME,WIN,5.0
148,66,2014-03-21,ATL,P. Antić,D. Carroll,S. Mack,P. Millsap,J. Teague,2337.0,HOME,LOSS,6.0
149,67,2014-03-23,ATL,P. Antić,D. Carroll,S. Mack,P. Millsap,J. Teague,2352.0,AWAY,LOSS,10.0
150,68,2014-03-24,ATL,P. Antić,D. Carroll,S. Mack,P. Millsap,J. Teague,2360.0,HOME,LOSS,7.0
151,69,2014-03-26,ATL,P. Antić,D. Carroll,P. Millsap,M. Scott,J. Teague,2378.0,AWAY,LOSS,24.0
152,70,2014-03-27,ATL,E. Brand,D. Carroll,S. Mack,P. Millsap,J. Teague,2383.0,HOME,LOSS,15.0
153,71,2014-03-29,ATL,P. Antić,S. Mack,C. Martin,P. Millsap,J. Teague,2401.0,AWAY,LOSS,4.0
154,72,2014-03-31,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,2415.0,HOME,WIN,8.0
155,73,2014-04-02,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,2432.0,HOME,LOSS,13.0
156,74,2014-04-04,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,2444.0,HOME,WIN,19.0
157,75,2014-04-06,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,2463.0,AWAY,WIN,19.0
158,76,2014-04-08,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,2470.0,HOME,LOSS,7.0
159,77,2014-04-09,ATL,E. Brand,D. Carroll,K. Korver,P. Millsap,J. Teague,2480.0,HOME,WIN,8.0
160,78,2014-04-11,ATL,E. Brand,D. Carroll,K. Korver,P. Millsap,J. Teague,2493.0,AWAY,WIN,5.0
161,79,2014-04-12,ATL,E. Brand,D. Carroll,K. Korver,P. Millsap,J. Teague,2506.0,HOME,WIN,13.0
162,80,2014-04-14,ATL,P. Antić,C. Martin,M. Scott,J. Teague,L. Williams,2521.0,HOME,LOSS,2.0
163,81,2014-04-16,ATL,P. Antić,D. Carroll,K. Korver,M. Scott,J. Teague,2536.0,AWAY,WIN,8.0
164,0,2014-10-29,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2639.0,AWAY,LOSS,7.0
165,1,2014-11-01,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2665.0,HOME,WIN,10.0
166,2,2014-11-05,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2697.0,AWAY,LOSS,2.0
167,3,2014-11-07,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2704.0,AWAY,LOSS,3.0
168,4,2014-11-08,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2717.0,HOME,WIN,7.0
169,5,2014-11-10,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2733.0,AWAY,WIN,6.0
170,6,2014-11-12,ATL,A. Horford,K. Korver,P. Millsap,T. Sefolosha,J. Teague,2743.0,HOME,WIN,3.0
171,7,2014-11-14,ATL,A. Horford,K. Korver,P. Millsap,T. Sefolosha,J. Teague,2757.0,HOME,WIN,11.0
172,8,2014-11-15,ATL,A. Horford,K. Korver,P. Millsap,T. Sefolosha,J. Teague,2766.0,AWAY,LOSS,33.0
173,9,2014-11-18,ATL,A. Horford,K. Korver,P. Millsap,T. Sefolosha,J. Teague,2788.0,HOME,LOSS,5.0
174,10,2014-11-21,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2807.0,HOME,WIN,10.0
175,11,2014-11-25,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2838.0,AWAY,WIN,4.0
176,12,2014-11-26,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2847.0,HOME,LOSS,11.0
177,13,2014-11-28,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2858.0,HOME,WIN,9.0
178,14,2014-11-29,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2870.0,HOME,WIN,30.0
179,15,2014-12-02,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2887.0,HOME,WIN,4.0
180,16,2014-12-03,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2900.0,AWAY,WIN,10.0
181,17,2014-12-05,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2913.0,AWAY,WIN,23.0
182,18,2014-12-07,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2928.0,HOME,WIN,12.0
183,19,2014-12-08,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2934.0,AWAY,WIN,16.0
184,20,2014-12-10,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2952.0,HOME,WIN,16.0
185,21,2014-12-12,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2963.0,HOME,WIN,6.0
186,22,2014-12-13,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2976.0,AWAY,LOSS,1.0
187,23,2014-12-15,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,2991.0,HOME,WIN,7.0
188,24,2014-12-17,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,D. Schröder,3003.0,AWAY,WIN,29.0
189,25,2014-12-20,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,D. Schröder,3029.0,AWAY,WIN,7.0
190,26,2014-12-22,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,D. Schröder,3046.0,AWAY,WIN,3.0
191,27,2014-12-23,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,D. Schröder,3053.0,HOME,WIN,3.0
192,28,2014-12-26,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3067.0,HOME,LOSS,30.0
193,29,2014-12-27,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3082.0,AWAY,WIN,5.0
194,30,2014-12-30,ATL,P. Antić,D. Carroll,K. Korver,P. Millsap,J. Teague,3099.0,HOME,WIN,8.0
195,31,2015-01-02,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3125.0,AWAY,WIN,6.0
196,32,2015-01-03,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3134.0,AWAY,WIN,8.0
197,33,2015-01-05,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3152.0,AWAY,WIN,9.0
198,34,2015-01-07,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3159.0,HOME,WIN,10.0
199,35,2015-01-09,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3173.0,AWAY,WIN,3.0
200,36,2015-01-11,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3191.0,HOME,WIN,31.0
201,37,2015-01-13,ATL,A. Horford,K. Korver,M. Muscala,D. Schröder,T. Sefolosha,3201.0,AWAY,WIN,18.0
202,38,2015-01-14,ATL,P. Antić,D. Carroll,P. Millsap,T. Sefolosha,J. Teague,3212.0,AWAY,WIN,14.0
203,39,2015-01-16,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3225.0,AWAY,WIN,21.0
204,40,2015-01-17,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3236.0,AWAY,WIN,8.0
205,41,2015-01-19,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3246.0,HOME,WIN,11.0
206,42,2015-01-21,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3261.0,HOME,WIN,19.0
207,43,2015-01-23,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3275.0,HOME,WIN,10.0
208,44,2015-01-25,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3292.0,HOME,WIN,12.0
209,45,2015-01-28,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3315.0,HOME,WIN,11.0
210,46,2015-01-30,ATL,A. Horford,K. Korver,P. Millsap,T. Sefolosha,J. Teague,3328.0,HOME,WIN,6.0
211,47,2015-01-31,ATL,K. Bazemore,A. Horford,K. Korver,P. Millsap,J. Teague,3339.0,HOME,WIN,6.0
212,48,2015-02-02,ATL,K. Bazemore,A. Horford,K. Korver,P. Millsap,J. Teague,3353.0,AWAY,LOSS,15.0
213,49,2015-02-04,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3363.0,HOME,WIN,9.0
214,50,2015-02-06,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3381.0,HOME,WIN,8.0
215,51,2015-02-08,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3400.0,AWAY,LOSS,6.0
216,52,2015-02-09,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3410.0,AWAY,WIN,12.0
217,53,2015-02-11,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3420.0,AWAY,LOSS,1.0
218,54,2015-02-20,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3436.0,HOME,LOSS,25.0
219,55,2015-02-22,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3454.0,AWAY,WIN,11.0
220,56,2015-02-25,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3474.0,HOME,WIN,17.0
221,57,2015-02-27,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3489.0,HOME,WIN,7.0
222,58,2015-02-28,ATL,K. Bazemore,E. Brand,K. Korver,P. Millsap,D. Schröder,3502.0,AWAY,WIN,2.0
223,59,2015-03-03,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3524.0,HOME,WIN,8.0
224,60,2015-03-06,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3548.0,HOME,WIN,9.0
225,61,2015-03-07,ATL,K. Bazemore,A. Horford,J. Jenkins,M. Muscala,J. Teague,3559.0,AWAY,LOSS,8.0
226,62,2015-03-09,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3571.0,HOME,WIN,25.0
227,63,2015-03-11,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3590.0,AWAY,LOSS,13.0
228,64,2015-03-13,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3606.0,AWAY,WIN,9.0
229,65,2015-03-15,ATL,P. Antić,K. Bazemore,A. Horford,K. Korver,D. Schröder,3621.0,AWAY,WIN,5.0
230,66,2015-03-16,ATL,K. Bazemore,E. Brand,D. Carroll,P. Millsap,J. Teague,3630.0,AWAY,WIN,7.0
231,67,2015-03-18,ATL,K. Bazemore,D. Carroll,A. Horford,P. Millsap,J. Teague,3646.0,AWAY,LOSS,19.0
232,68,2015-03-20,ATL,K. Bazemore,D. Carroll,A. Horford,P. Millsap,J. Teague,3658.0,AWAY,LOSS,8.0
233,69,2015-03-22,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3669.0,HOME,LOSS,19.0
234,70,2015-03-25,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3694.0,AWAY,WIN,12.0
235,71,2015-03-27,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,D. Schröder,3709.0,HOME,WIN,13.0
236,72,2015-03-28,ATL,K. Bazemore,E. Brand,J. Jenkins,M. Muscala,D. Schröder,3719.0,AWAY,LOSS,15.0
237,73,2015-03-30,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3735.0,HOME,WIN,13.0
238,74,2015-03-31,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3741.0,AWAY,LOSS,10.0
239,75,2015-04-04,ATL,D. Carroll,A. Horford,K. Korver,P. Millsap,J. Teague,3770.0,HOME,WIN,32.0
240,76,2015-04-07,ATL,D. Carroll,A. Horford,K. Korver,M. Muscala,J. Teague,3787.0,HOME,WIN,27.0
241,77,2015-04-08,ATL,D. Carroll,A. Horford,K. Korver,M. Muscala,J. Teague,3797.0,AWAY,WIN,3.0
242,78,2015-04-10,ATL,D. Carroll,A. Horford,K. Korver,M. Muscala,J. Teague,3809.0,HOME,WIN,24.0
243,79,2015-04-12,ATL,K. Bazemore,E. Brand,J. Jenkins,M. Muscala,D. Schröder,3831.0,AWAY,LOSS,9.0
