,date,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus
59,2017-03-06,Team.CHARLOTTE_HORNETS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,2057,7,19,3,9,4,4,0,4,4,3,1,3,1,21,14.8,6
60,2017-03-08,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,1837,5,14,0,3,6,6,1,6,2,4,0,1,3,16,13.9,7
61,2017-03-10,Team.CHARLOTTE_HORNETS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1690,7,14,0,3,1,2,1,2,10,1,0,2,0,15,14.9,18
62,2017-03-11,Team.CHARLOTTE_HORNETS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,2433,9,21,4,13,2,3,0,6,8,0,0,3,2,24,16.1,-3
63,2017-03-18,Team.CHARLOTTE_HORNETS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1620,4,9,0,3,0,0,1,9,5,0,0,3,2,8,6.4,3
64,2017-03-20,Team.CHARLOTTE_HORNETS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,1875,5,8,1,2,5,7,0,1,6,1,0,1,0,16,16.1,-1
65,2017-03-22,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,1897,5,14,0,4,0,0,0,2,6,2,0,5,0,10,4.0,-3
66,2017-03-24,Team.CHARLOTTE_HORNETS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2079,7,18,2,9,3,3,0,2,2,2,0,2,1,19,10.8,11
67,2017-03-26,Team.CHARLOTTE_HORNETS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,1821,6,15,3,8,3,4,0,6,11,1,0,3,1,18,16.6,21
68,2017-03-28,Team.CHARLOTTE_HORNETS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1720,2,9,0,2,1,1,0,2,4,1,0,0,1,5,3.5,-7
69,2017-03-29,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,1657,6,12,2,5,1,1,2,2,3,1,0,0,0,15,14.1,1
70,2017-03-31,Team.CHARLOTTE_HORNETS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,2065,4,13,1,5,4,5,0,5,9,1,1,3,3,13,10.4,-4
71,2017-04-02,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1881,3,8,1,4,2,2,0,7,8,3,0,1,1,9,13.9,11
72,2017-04-04,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1944,6,10,1,5,0,0,0,1,8,1,0,4,0,13,11.3,8
73,2017-04-05,Team.CHARLOTTE_HORNETS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,2166,6,13,0,4,12,12,0,3,7,1,1,1,1,24,23.4,-16
74,2017-04-08,Team.CHARLOTTE_HORNETS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,2446,11,23,4,8,5,7,1,7,3,0,0,1,1,31,22.0,2
75,2017-04-10,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1772,5,12,1,3,0,2,0,5,8,4,1,2,0,11,13.6,-5
76,2017-04-11,Team.CHARLOTTE_HORNETS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,604,0,3,0,1,0,0,0,1,4,1,0,0,0,0,2.0,-8
0,2016-10-29,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,556,1,2,1,2,0,2,0,0,1,2,0,0,1,3,3.5,10
1,2016-10-30,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-3
2,2016-11-01,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,1786,4,7,0,1,6,7,1,1,1,1,1,3,2,14,9.9,-19
3,2016-11-04,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,340,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.8,7
4,2016-11-08,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,248,0,2,0,1,0,0,0,0,0,0,0,0,1,0,-1.8,-1
5,2016-11-16,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,520,1,1,0,0,0,0,0,0,1,1,0,0,1,2,3.0,-1
6,2016-11-18,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.WIN,107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-5
7,2016-11-19,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,140,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1.3,3
8,2016-11-21,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,251,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.7,-7
9,2016-11-25,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,1229,4,8,1,1,0,2,1,5,0,1,1,1,2,9,6.3,6
10,2016-11-26,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,2113,6,12,2,5,4,6,0,3,2,0,0,1,3,18,11.3,4
11,2016-11-28,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1870,4,9,0,2,1,3,0,2,3,2,0,2,1,9,5.8,-19
12,2016-11-30,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1665,4,11,0,4,2,3,0,0,2,3,0,2,4,10,4.3,-1
13,2016-12-01,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,2121,2,13,1,6,0,0,0,2,1,3,2,3,2,5,-1.4,-13
14,2016-12-03,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2111,3,8,1,3,0,0,1,5,2,3,0,3,1,7,5.8,0
15,2016-12-05,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1170,5,9,1,3,0,0,0,4,1,1,0,1,0,11,8.6,-7
16,2016-12-06,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,1882,4,6,0,2,0,0,1,2,1,2,1,0,4,8,8.5,-11
17,2016-12-08,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1176,0,3,0,1,0,0,0,5,0,2,1,2,4,0,-1.5,-5
18,2016-12-10,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,1168,4,7,1,3,2,2,0,2,2,0,2,0,3,11,9.9,9
19,2016-12-13,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2166,6,16,1,4,0,0,2,4,1,0,0,3,5,13,2.5,-10
20,2016-12-14,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1159,1,4,1,2,0,0,0,2,1,2,0,2,1,3,1.5,-3
21,2016-12-16,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.LOSS,931,1,3,0,0,0,0,0,2,0,0,1,1,2,2,-0.2,-1
22,2016-12-18,Team.MEMPHIS_GRIZZLIES,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,298,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.4,4
23,2016-12-21,Team.MEMPHIS_GRIZZLIES,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1
24,2017-04-02,Team.HOUSTON_ROCKETS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,2315,7,12,6,9,1,2,1,4,3,1,0,1,5,21,17.0,11
25,2017-04-05,Team.HOUSTON_ROCKETS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,908,2,6,0,2,0,0,1,2,0,1,0,1,4,4,0.3,-4
26,2017-04-07,Team.HOUSTON_ROCKETS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,1302,2,5,0,2,0,0,1,1,0,1,0,1,3,4,1.1,6
27,2017-04-09,Team.HOUSTON_ROCKETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2173,5,9,1,4,1,1,4,5,2,0,0,0,3,12,12.2,3
28,2017-04-10,Team.HOUSTON_ROCKETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1458,5,10,1,4,4,4,2,3,1,0,1,3,3,15,9.5,-24
29,2017-04-12,Team.HOUSTON_ROCKETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,164,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1.0,-4
0,2016-10-27,Team.ATLANTA_HAWKS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1808,4,9,0,0,3,4,7,12,2,1,3,3,2,11,15.1,5
1,2016-10-29,Team.ATLANTA_HAWKS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,1150,1,4,0,0,0,0,3,4,1,0,3,1,4,2,3.1,15
2,2016-10-31,Team.ATLANTA_HAWKS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,1805,5,9,0,0,8,20,7,4,1,0,4,2,5,18,14.5,9
3,2016-11-02,Team.ATLANTA_HAWKS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1902,12,16,0,0,7,10,3,8,0,3,0,3,4,31,26.3,-7
4,2016-11-04,Team.ATLANTA_HAWKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1752,7,12,0,0,6,12,5,7,1,2,0,4,5,20,14.3,-9
5,2016-11-05,Team.ATLANTA_HAWKS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,1752,8,10,0,0,4,10,7,8,3,1,2,3,3,20,21.4,11
6,2016-11-08,Team.ATLANTA_HAWKS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1619,3,5,0,0,1,4,2,15,2,0,3,3,4,7,8.3,3
7,2016-11-09,Team.ATLANTA_HAWKS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,2020,6,9,0,0,6,9,6,4,0,3,2,2,3,18,19.5,-3
8,2016-11-12,Team.ATLANTA_HAWKS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,1688,5,7,0,0,0,1,5,6,2,1,0,0,4,10,12.8,6
9,2016-11-15,Team.ATLANTA_HAWKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,1474,5,9,0,0,1,3,2,9,1,3,0,5,3,11,7.5,-1
10,2016-11-18,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1842,4,9,0,0,2,6,2,16,2,3,2,1,2,10,13.9,-9
11,2016-11-20,Team.ATLANTA_HAWKS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,1736,6,11,0,0,6,12,8,10,0,0,3,1,3,18,18.8,-7
12,2016-11-22,Team.ATLANTA_HAWKS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1134,4,6,0,0,0,0,2,4,0,1,3,2,3,8,7.9,-25
13,2016-11-23,Team.ATLANTA_HAWKS,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,1982,10,12,0,0,3,5,9,12,1,0,0,3,2,23,24.6,1
14,2016-11-25,Team.ATLANTA_HAWKS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,1609,2,9,0,0,0,0,2,5,0,0,1,2,4,4,-1.5,-18
15,2016-11-27,Team.ATLANTA_HAWKS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,2008,9,13,0,0,1,5,3,6,3,1,2,4,4,19,14.7,-8
16,2016-11-28,Team.ATLANTA_HAWKS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2206,5,8,0,0,4,8,4,12,0,1,1,3,4,14,12.3,0
17,2016-11-30,Team.ATLANTA_HAWKS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,1993,8,10,0,0,1,1,3,11,1,0,0,6,3,17,12.1,10
18,2016-12-02,Team.ATLANTA_HAWKS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,1527,1,4,0,0,0,0,1,5,0,0,2,2,5,2,-0.8,-22
19,2016-12-03,Team.ATLANTA_HAWKS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1673,4,9,0,0,2,4,7,10,1,0,2,1,2,10,12.7,-3
20,2016-12-05,Team.ATLANTA_HAWKS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1150,2,6,0,0,2,4,3,3,1,2,0,4,3,6,2.3,1
21,2016-12-07,Team.ATLANTA_HAWKS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,2105,9,11,0,0,5,6,7,10,4,1,2,1,2,23,29.8,16
22,2016-12-09,Team.ATLANTA_HAWKS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,1696,3,4,0,0,4,6,2,5,2,1,2,2,2,10,11.5,5
23,2016-12-13,Team.ATLANTA_HAWKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,1732,9,10,0,0,2,3,9,7,1,0,1,5,0,20,21.0,0
24,2016-12-16,Team.ATLANTA_HAWKS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,2043,10,13,0,0,7,10,7,8,1,0,0,1,3,27,26.5,15
25,2016-12-17,Team.ATLANTA_HAWKS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,2096,4,6,0,0,2,4,5,18,1,1,0,1,4,10,14.6,-2
26,2016-12-26,Team.ATLANTA_HAWKS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,1263,9,9,0,0,2,3,6,6,2,2,1,3,2,20,23.2,-9
27,2016-12-28,Team.ATLANTA_HAWKS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,2362,6,9,0,0,4,6,7,15,3,1,1,1,5,16,21.5,-1
28,2016-12-30,Team.ATLANTA_HAWKS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,1790,4,7,0,0,2,3,5,10,1,0,1,0,3,10,13.0,2
29,2017-01-01,Team.ATLANTA_HAWKS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2057,2,4,0,0,2,4,4,4,1,0,1,2,4,6,5.0,-7
30,2017-01-04,Team.ATLANTA_HAWKS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,1786,5,9,0,0,3,3,3,9,1,1,1,0,2,13,15.1,15
31,2017-01-05,Team.ATLANTA_HAWKS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1791,5,8,0,0,2,4,4,8,1,0,1,1,3,12,12.0,2
32,2017-01-07,Team.ATLANTA_HAWKS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.WIN,1864,4,10,0,0,7,9,3,17,0,1,0,1,1,15,15.6,15
33,2017-01-10,Team.ATLANTA_HAWKS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,1679,6,9,0,0,2,8,7,9,0,0,1,2,1,14,13.6,9
34,2017-01-13,Team.ATLANTA_HAWKS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,1438,4,4,0,0,3,3,2,6,0,1,1,3,2,11,10.9,-14
35,2017-01-15,Team.ATLANTA_HAWKS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,1892,6,8,0,0,4,6,7,7,2,1,1,2,2,16,19.3,7
36,2017-01-18,Team.ATLANTA_HAWKS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,1288,1,1,0,0,2,2,1,2,2,0,3,2,2,4,5.7,-14
37,2017-01-20,Team.ATLANTA_HAWKS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,1529,3,11,0,0,5,8,1,5,0,2,0,1,3,11,5.3,15
38,2017-01-21,Team.ATLANTA_HAWKS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,1927,5,7,0,0,3,7,5,10,3,0,1,2,4,13,14.2,1
39,2017-01-23,Team.ATLANTA_HAWKS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,2109,6,7,0,0,4,5,1,11,3,2,0,2,3,16,18.0,-6
40,2017-01-25,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,2043,6,10,0,0,4,5,2,10,2,1,1,1,0,16,17.5,10
41,2017-01-27,Team.ATLANTA_HAWKS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1753,4,5,0,0,4,8,4,9,1,2,0,3,3,12,12.5,-17
42,2017-01-29,Team.ATLANTA_HAWKS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,2288,8,11,0,0,3,7,4,8,1,0,1,2,6,19,15.1,1
43,2017-02-01,Team.ATLANTA_HAWKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,1500,2,6,0,0,2,2,3,8,1,1,2,0,3,6,9.0,-11
44,2017-02-02,Team.ATLANTA_HAWKS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,2238,11,13,0,0,2,3,5,18,3,1,2,5,1,24,26.9,9
45,2017-02-04,Team.ATLANTA_HAWKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1441,5,6,0,0,1,3,4,9,3,1,0,2,1,11,14.2,19
46,2017-02-06,Team.ATLANTA_HAWKS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,1516,4,5,0,0,2,5,3,5,0,0,2,0,1,10,11.5,-19
47,2017-02-08,Team.ATLANTA_HAWKS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,1517,5,9,0,0,1,2,5,8,1,0,0,1,3,11,10.7,7
48,2017-02-10,Team.ATLANTA_HAWKS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,1906,3,5,0,0,0,0,1,10,1,1,1,2,6,6,5.4,10
49,2017-02-13,Team.ATLANTA_HAWKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2302,5,7,0,1,9,16,4,12,1,2,3,2,2,19,21.7,-2
50,2017-02-15,Team.ATLANTA_HAWKS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1459,5,8,0,1,1,4,5,10,0,0,0,1,1,11,11.3,-12
51,2017-02-24,Team.ATLANTA_HAWKS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,1382,2,4,0,0,0,3,1,6,0,1,1,2,1,4,2.6,-12
52,2017-02-25,Team.ATLANTA_HAWKS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.LOSS,1732,3,7,0,0,5,13,4,10,1,0,1,1,4,11,8.7,-18
53,2017-02-27,Team.ATLANTA_HAWKS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.WIN,1645,6,11,0,0,5,9,6,6,1,0,2,2,1,17,15.8,12
54,2017-03-01,Team.ATLANTA_HAWKS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,1945,5,5,0,0,4,6,2,10,4,3,2,5,3,14,17.1,0
55,2017-03-03,Team.ATLANTA_HAWKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1608,6,12,0,0,3,6,4,6,2,2,1,1,3,15,14.3,-13
56,2017-03-05,Team.ATLANTA_HAWKS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,2106,2,3,0,0,5,11,4,10,3,2,1,4,3,9,10.7,-8
57,2017-03-06,Team.ATLANTA_HAWKS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1735,3,4,0,0,2,6,5,14,0,0,1,5,5,8,6.2,-8
58,2017-03-08,Team.ATLANTA_HAWKS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1757,5,7,0,0,1,4,2,12,2,0,2,3,1,11,11.3,0
59,2017-03-10,Team.ATLANTA_HAWKS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,2035,6,9,0,0,4,10,3,7,1,1,2,4,4,16,11.4,2
60,2017-03-13,Team.ATLANTA_HAWKS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1802,2,5,0,0,3,10,2,11,1,1,0,1,1,7,6.5,5
61,2017-03-16,Team.ATLANTA_HAWKS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1931,3,5,0,0,4,6,3,8,1,0,3,3,3,10,10.0,-13
62,2017-03-18,Team.ATLANTA_HAWKS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2011,6,10,0,0,2,3,5,5,3,4,1,3,0,14,17.8,-19
63,2017-03-20,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1951,6,9,0,0,1,2,3,7,3,1,1,2,4,13,13.1,-22
64,2017-03-22,Team.ATLANTA_HAWKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2161,5,11,0,0,4,6,3,12,2,2,1,2,1,14,14.9,5
65,2017-03-24,Team.ATLANTA_HAWKS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1934,7,11,0,0,6,8,2,10,1,0,0,3,2,20,15.6,4
66,2017-03-26,Team.ATLANTA_HAWKS,Location.HOME,Team.BROOKLYN_NETS,Outcome.LOSS,1692,8,12,0,0,3,12,8,8,0,1,1,5,4,19,13.3,-13
67,2017-03-28,Team.ATLANTA_HAWKS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,2147,6,8,0,0,3,5,2,9,4,1,4,3,4,15,17.1,5
68,2017-03-29,Team.ATLANTA_HAWKS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,2177,8,17,0,0,6,7,8,12,4,0,1,1,2,22,23.8,10
69,2017-04-01,Team.ATLANTA_HAWKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2236,6,12,0,0,1,2,5,7,3,0,1,2,1,13,12.6,-8
70,2017-04-02,Team.ATLANTA_HAWKS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.LOSS,1525,4,6,0,0,3,4,1,10,0,0,1,5,2,11,6.6,-1
71,2017-04-06,Team.ATLANTA_HAWKS,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,1284,3,5,0,0,4,8,1,7,1,0,0,3,4,10,5.0,-5
72,2017-04-09,Team.ATLANTA_HAWKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1424,9,12,0,0,1,3,1,4,2,0,1,2,2,19,14.6,-13
73,2017-04-11,Team.ATLANTA_HAWKS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1473,7,9,0,0,5,7,4,8,1,0,1,2,1,19,18.9,5
0,2016-10-30,Team.UTAH_JAZZ,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,248,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,7
1,2016-11-02,Team.UTAH_JAZZ,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-1
2,2016-11-07,Team.UTAH_JAZZ,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,138,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-1
3,2016-11-14,Team.UTAH_JAZZ,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,126,0,1,0,1,0,0,0,1,0,0,0,0,0,0,-0.4,0
4,2016-11-20,Team.UTAH_JAZZ,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,175,2,3,1,1,1,1,0,0,0,0,0,0,0,6,4.7,6
5,2016-11-23,Team.UTAH_JAZZ,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,142,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0.7,2
6,2016-11-25,Team.UTAH_JAZZ,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,178,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.7,1
7,2016-12-01,Team.UTAH_JAZZ,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,432,1,1,1,1,0,0,0,0,0,0,0,1,1,3,1.3,-12
8,2016-12-06,Team.UTAH_JAZZ,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,-3
9,2016-12-08,Team.UTAH_JAZZ,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,827,2,5,1,2,0,0,0,2,1,0,0,2,2,5,0.8,5
10,2016-12-10,Team.UTAH_JAZZ,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,667,3,5,2,2,0,0,1,3,3,1,0,1,0,8,9.4,11
11,2016-12-14,Team.UTAH_JAZZ,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
12,2016-12-20,Team.UTAH_JAZZ,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,792,3,7,0,3,0,0,0,1,2,2,0,0,1,6,5.6,-2
13,2016-12-21,Team.UTAH_JAZZ,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.LOSS,835,2,4,0,1,0,0,0,1,0,1,0,0,3,4,2.1,-11
14,2016-12-23,Team.UTAH_JAZZ,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,1044,0,0,0,0,0,0,0,1,0,0,0,0,3,0,-0.9,4
15,2016-12-27,Team.UTAH_JAZZ,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,820,2,5,0,2,0,0,0,2,3,1,0,0,2,4,4.2,-2
16,2016-12-29,Team.UTAH_JAZZ,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
17,2016-12-31,Team.UTAH_JAZZ,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,842,3,6,0,2,2,2,0,1,1,1,0,0,2,8,6.2,7
18,2017-01-02,Team.UTAH_JAZZ,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,776,1,1,0,0,0,0,0,1,1,2,0,1,2,2,2.9,12
19,2017-01-03,Team.UTAH_JAZZ,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,833,2,4,1,2,0,0,0,2,1,1,0,0,1,5,4.9,10
