,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
4,2263.285714285714,9.380952380952381,23.714285714285715,1.8095238095238095,6.0,4.809523809523809,6.761904761904762,1.7142857142857142,9.380952380952381,9.238095238095237,1.5714285714285714,0.38095238095238093,4.380952380952381,3.1904761904761907,18.414285714285718,,,,,,,
0,1788.375,8.25,17.125,0.0,0.75,4.0,4.375,2.875,5.0,2.875,0.375,1.375,0.75,2.0,16.975,,,,,,,
1,2123.4117647058824,9.235294117647058,19.11764705882353,0.9411764705882353,3.3529411764705883,5.823529411764706,7.117647058823529,0.8235294117647058,3.7058823529411766,5.529411764705882,0.7647058823529411,0.35294117647058826,2.176470588235294,1.411764705882353,18.858823529411765,,,,,,,
2,1132.875,3.25,6.25,1.625,3.375,1.125,1.375,0.25,1.25,2.25,0.125,0.0,0.125,1.25,7.699999999999999,,,,,,,
3,1159.75,4.75,7.0,1.5,3.0,2.0,2.75,0.25,3.0,1.0,0.25,0.5,0.75,0.25,11.225000000000001,,,,,,,
4,1101.25,2.0,4.75,0.25,0.75,0.0,0.25,1.25,3.0,2.25,0.75,0.5,1.25,1.5,4.225,,,,,,,
0,1887.4615384615386,6.076923076923077,12.846153846153847,2.0,5.153846153846154,4.153846153846154,4.384615384615385,0.9230769230769231,2.769230769230769,1.4615384615384615,0.7692307692307693,0.07692307692307693,2.0,1.7692307692307692,12.26923076923077,,,,,,,
1,1979.6666666666667,7.833333333333333,17.166666666666668,3.6666666666666665,7.833333333333333,2.8333333333333335,4.166666666666667,0.6666666666666666,4.5,6.5,1.1666666666666667,0.3333333333333333,2.8333333333333335,1.6666666666666667,17.016666666666666,,,,,,,
2,1969.7222222222222,5.444444444444445,7.777777777777778,0.0,0.0,5.0,7.333333333333333,3.3333333333333335,9.222222222222221,1.7222222222222223,1.2777777777777777,2.7777777777777777,1.7777777777777777,3.0555555555555554,18.216666666666665,,,,,,,
3,2024.0,9.052631578947368,18.736842105263158,1.894736842105263,6.2631578947368425,3.1578947368421053,3.6842105263157894,0.6842105263157895,2.9473684210526314,3.6842105263157894,1.4736842105263157,0.3157894736842105,2.789473684210526,2.3157894736842106,15.373684210526314,,,,,,,
4,908.8,1.3,3.85,0.25,1.25,0.55,0.65,0.3,2.2,1.15,0.3,0.2,0.7,1.65,1.94,,,,,,,
0,942.0,2.0,5.428571428571429,0.42857142857142855,1.1428571428571428,0.8571428571428571,1.1428571428571428,2.142857142857143,2.4285714285714284,1.5714285714285714,0.14285714285714285,0.7142857142857143,0.7142857142857143,2.2857142857142856,4.514285714285714,,,,,,,
1,2036.4375,8.125,18.5625,2.375,6.3125,4.75,5.8125,0.5625,3.5625,5.9375,0.5,0.25,3.125,3.5,14.975,,,,,,,
2,770.6666666666666,0.6666666666666666,3.6666666666666665,0.0,1.3333333333333333,2.0,2.0,0.3333333333333333,2.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.7,,,,,,,
3,1493.2307692307693,3.5384615384615383,10.307692307692308,1.0769230769230769,4.846153846153846,2.1538461538461537,2.4615384615384617,0.6153846153846154,3.0,0.6153846153846154,0.38461538461538464,0.46153846153846156,1.4615384615384615,2.923076923076923,4.223076923076923,,,,,,,
4,1740.2916666666667,4.375,10.041666666666666,1.875,5.25,1.75,2.0,1.7083333333333333,4.5,1.75,0.4583333333333333,0.16666666666666666,1.625,2.625,8.666666666666666,,,,,,,
0,1894.9333333333334,5.866666666666666,9.466666666666667,0.0,0.0,2.1333333333333333,4.666666666666667,5.0,4.666666666666667,1.4666666666666666,1.4,1.2,1.9333333333333333,2.533333333333333,13.793333333333335,,,,,,,
1,1090.0714285714287,1.2857142857142858,3.4285714285714284,0.7142857142857143,2.357142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.2142857142857142,0.7857142857142857,0.5,0.35714285714285715,0.42857142857142855,2.5,2.3642857142857143,,,,,,,
2,1921.9375,6.0625,14.4375,2.0,5.5,4.0625,4.625,0.8125,4.875,2.3125,0.75,0.375,1.4375,1.625,12.856250000000001,,,,,,,
3,1836.5,5.0,10.357142857142858,1.2142857142857142,2.5714285714285716,2.7142857142857144,3.142857142857143,0.5,1.8571428571428572,4.071428571428571,1.0714285714285714,0.5,1.2857142857142858,2.357142857142857,11.457142857142856,,,,,,,
4,2076.964285714286,6.535714285714286,14.464285714285714,2.6785714285714284,6.892857142857143,3.5357142857142856,4.071428571428571,0.9642857142857143,4.678571428571429,7.178571428571429,1.7142857142857142,0.35714285714285715,2.8214285714285716,3.1785714285714284,16.53571428571428,,,,,,,
0,1551.6153846153845,3.3076923076923075,9.23076923076923,1.3076923076923077,2.923076923076923,1.6153846153846154,2.0,0.3076923076923077,1.1538461538461537,1.3846153846153846,0.5384615384615384,0.07692307692307693,1.1538461538461537,2.6923076923076925,4.138461538461538,,,,,,,
1,1557.0588235294117,3.3529411764705883,8.588235294117647,1.3529411764705883,4.9411764705882355,1.0,1.2352941176470589,0.5294117647058824,3.0588235294117645,0.8235294117647058,0.8235294117647058,0.11764705882352941,0.8823529411764706,2.411764705882353,5.2176470588235295,,,,,,,
2,1684.8333333333333,6.833333333333333,12.333333333333334,1.0,3.0,3.6666666666666665,5.333333333333333,1.8333333333333333,3.0,1.5,0.6666666666666666,1.5,1.8333333333333333,4.333333333333333,13.149999999999999,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,
4,1357.5882352941176,6.470588235294118,11.588235294117647,0.35294117647058826,1.3529411764705883,2.764705882352941,3.5294117647058822,2.411764705882353,6.411764705882353,0.8823529411764706,0.29411764705882354,1.0,1.588235294117647,2.6470588235294117,12.805882352941177,,,,,,,
0,1702.0,4.333333333333333,9.0,0.8333333333333334,3.0,1.5,2.6666666666666665,0.5,3.3333333333333335,4.166666666666667,0.8333333333333334,0.16666666666666666,1.6666666666666667,2.3333333333333335,8.583333333333334,,,,,,,
1,1973.7142857142858,7.714285714285714,18.571428571428573,2.7142857142857144,7.571428571428571,5.857142857142857,7.571428571428571,1.4285714285714286,7.857142857142857,6.142857142857143,0.14285714285714285,0.14285714285714285,3.142857142857143,2.7142857142857144,17.071428571428573,,,,,,,
2,1237.8333333333333,2.6666666666666665,5.583333333333333,1.0833333333333333,2.6666666666666665,0.75,0.9166666666666666,1.25,3.4166666666666665,1.0,0.8333333333333334,0.6666666666666666,0.5,1.9166666666666667,6.891666666666667,,,,,,,
3,2052.0,6.25,15.75,1.25,4.0,5.5,6.5,1.75,4.25,1.25,0.75,2.25,2.0,3.5,12.625,,,,,,,
4,1227.0,2.8823529411764706,6.352941176470588,0.8235294117647058,2.235294117647059,1.1176470588235294,1.3529411764705883,0.5294117647058824,2.235294117647059,2.2941176470588234,0.8235294117647058,0.6470588235294118,0.5294117647058824,1.4705882352941178,7.123529411764705,,,,,,,
0,1793.3846153846155,2.923076923076923,8.76923076923077,1.6923076923076923,5.230769230769231,1.6923076923076923,2.230769230769231,0.8461538461538461,4.538461538461538,2.4615384615384617,1.3076923076923077,0.6153846153846154,1.0,3.3076923076923075,7.138461538461538,,,,,,,
1,954.5,1.5,5.666666666666667,1.0,3.1666666666666665,0.16666666666666666,0.3333333333333333,0.6666666666666666,1.1666666666666667,0.3333333333333333,0.0,0.16666666666666666,0.0,0.6666666666666666,1.6333333333333335,,,,,,,
2,1942.4,5.6,12.8,1.6,2.4,4.2,4.6,0.0,2.4,6.8,2.4,0.4,2.6,2.4,14.719999999999999,,,,,,,
3,1987.4,6.7,14.4,1.8,4.0,4.2,4.9,2.9,8.0,2.8,0.8,1.4,2.6,3.9,15.729999999999999,,,,,,,
4,2093.1,7.4,16.6,1.2,4.0,3.3,4.3,1.0,2.9,2.3,1.5,0.5,1.8,1.6,12.830000000000002,,,,,,,
0,1930.6,4.0,10.4,1.4,3.0,0.8,1.2,0.0,1.2,1.8,0.4,0.6,1.4,2.4,4.4399999999999995,,,,,,,
1,2282.3333333333335,13.666666666666666,26.0,0.3333333333333333,2.6666666666666665,8.0,9.333333333333334,3.8333333333333335,10.0,3.8333333333333335,2.1666666666666665,2.1666666666666665,2.3333333333333335,1.8333333333333333,31.383333333333336,,,,,,,
2,1568.1818181818182,3.272727272727273,7.909090909090909,2.090909090909091,4.909090909090909,0.09090909090909091,0.18181818181818182,0.7272727272727273,3.6363636363636362,1.1818181818181819,0.6363636363636364,0.9090909090909091,1.0,2.090909090909091,6.327272727272727,,,,,,,
3,2208.75,11.3125,21.6875,2.6875,6.375,5.0625,7.625,1.0,8.1875,9.25,1.0625,0.875,4.4375,2.0,24.7625,,,,,,,
4,1014.0,4.166666666666667,5.666666666666667,0.0,0.0,1.3333333333333333,1.8333333333333333,1.3333333333333333,3.6666666666666665,0.3333333333333333,0.5,1.3333333333333333,0.8333333333333334,1.8333333333333333,9.3,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,
1,1700.1,5.4,13.2,1.3,4.8,2.0,2.7,1.1,5.2,1.2,0.8,0.1,0.8,1.7,9.3,,,,,,,
2,1911.25,8.5,14.0,0.25,1.75,4.0,4.5,1.25,3.75,7.5,2.25,0.75,2.25,1.75,21.725,,,,,,,
3,1695.4285714285713,6.714285714285714,11.714285714285714,0.8571428571428571,2.142857142857143,4.285714285714286,5.428571428571429,2.4285714285714284,6.714285714285714,3.0,0.5714285714285714,0.42857142857142855,2.857142857142857,3.0,15.22857142857143,,,,,,,
4,1188.4,2.0,3.4,0.0,0.0,1.8,1.8,2.0,2.6,0.4,0.0,2.0,0.4,3.0,6.4799999999999995,,,,,,,
0,1998.6875,7.75,12.875,0.0,0.1875,3.625,6.4375,5.25,9.9375,2.75,1.6875,1.4375,2.5,3.5,19.4625,,,,,,,
1,758.1666666666666,0.8333333333333334,2.5833333333333335,0.25,1.0833333333333333,0.6666666666666666,0.6666666666666666,0.08333333333333333,1.1666666666666667,2.4166666666666665,0.5,0.0,1.0,1.3333333333333333,2.1750000000000003,,,,,,,
2,1165.2307692307693,3.769230769230769,7.538461538461538,2.230769230769231,3.769230769230769,1.1538461538461537,1.3846153846153846,0.38461538461538464,1.8461538461538463,1.5384615384615385,0.6153846153846154,0.15384615384615385,0.6153846153846154,1.2307692307692308,8.576923076923077,,,,,,,
3,1617.3478260869565,4.6521739130434785,11.08695652173913,1.7391304347826086,4.608695652173913,2.0,2.6956521739130435,0.9565217391304348,5.043478260869565,1.173913043478261,0.30434782608695654,0.21739130434782608,0.9565217391304348,2.1739130434782608,8.5,,,,,,,
4,1232.5964912280701,2.219298245614035,4.964912280701754,1.1578947368421053,2.9649122807017543,0.5,0.6228070175438597,0.2543859649122807,1.6754385964912282,0.9385964912280702,0.41228070175438597,0.30701754385964913,0.37719298245614036,1.280701754385965,4.535087719298245,,,,,,,
0,1270.0,2.8,5.0,1.8,2.8,0.8,1.6,0.8,3.2,0.4,0.4,0.2,1.0,1.4,6.279999999999999,,,,,,,
1,1606.75,4.5,7.875,1.5,2.625,1.125,1.5,0.625,5.0,2.875,1.25,0.5,0.5,2.375,11.8625,,,,,,,
2,2033.1818181818182,4.636363636363637,10.363636363636363,2.5454545454545454,6.636363636363637,1.8181818181818181,2.6363636363636362,0.45454545454545453,4.181818181818182,8.454545454545455,1.8181818181818181,0.36363636363636365,2.909090909090909,3.090909090909091,13.327272727272726,,,,,,,
3,1948.25,6.083333333333333,12.75,1.0,3.0,1.3333333333333333,1.8333333333333333,1.25,6.333333333333333,2.8333333333333335,0.4166666666666667,0.75,1.25,2.25,11.358333333333334,,,,,,,
4,1361.8,2.4,6.7,1.2,3.2,1.3,1.6,0.0,1.4,4.2,0.7,0.5,1.4,1.6,5.82,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,
2,1019.1538461538462,4.153846153846154,7.461538461538462,0.46153846153846156,1.4615384615384615,1.3076923076923077,2.3846153846153846,2.230769230769231,3.4615384615384617,0.6923076923076923,0.38461538461538464,0.9230769230769231,1.1538461538461537,2.3076923076923075,8.123076923076924,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,
4,1953.75,8.375,17.125,2.5,7.25,4.125,4.5,0.875,3.0,9.0,0.75,0.125,3.875,2.0,18.5625,,,,,,,
0,1811.6641221374045,6.259541984732825,9.702290076335878,0.0,0.0,2.0229007633587788,3.6412213740458017,3.6412213740458017,7.809160305343512,1.1374045801526718,0.6717557251908397,1.6641221374045803,1.3053435114503817,2.5114503816793894,14.821374045801537,,,,,,,
1,2137.793893129771,9.572519083969466,21.755725190839694,4.030534351145038,11.099236641221374,8.282442748091603,9.49618320610687,0.648854961832061,5.122137404580153,7.374045801526718,1.8702290076335877,0.7099236641221374,4.1679389312977095,2.687022900763359,23.849618320610677,,,,,,,
2,1314.6666666666667,2.4545454545454546,5.666666666666667,1.6666666666666667,4.363636363636363,1.0,1.4545454545454546,0.48484848484848486,2.8181818181818183,0.6666666666666666,0.5151515151515151,0.18181818181818182,0.7878787878787878,1.8484848484848484,5.175757575757576,,,,,,,
3,1878.1527777777778,2.5069444444444446,5.9375,1.7361111111111112,4.229166666666667,0.5555555555555556,0.7569444444444444,1.2291666666666667,4.520833333333333,1.0555555555555556,1.0902777777777777,0.4722222222222222,0.7777777777777778,2.7083333333333335,6.586805555555555,,,,,,,
4,2191.277419354839,9.12258064516129,21.161290322580644,1.4838709677419355,5.04516129032258,4.690322580645161,6.574193548387097,1.7225806451612904,8.870967741935484,10.329032258064515,1.8580645161290323,0.33548387096774196,4.612903225806452,2.9741935483870967,19.88967741935484,,,,,,,
0,2256.4,12.4,18.0,0.0,1.0,10.0,12.2,2.4,9.0,6.2,0.6,1.8,4.0,3.8,31.339999999999996,,,,,,,
1,1885.5,6.5,15.166666666666666,2.0,6.0,3.5,4.0,1.5,4.833333333333333,6.0,1.3333333333333333,0.6666666666666666,2.5,1.6666666666666667,15.616666666666667,,,,,,,
2,1712.4,5.6,10.8,2.4,5.8,0.8,1.4,0.6,3.4,1.8,0.6,1.6,1.0,1.6,11.620000000000001,,,,,,,
3,2472.0,3.0,13.0,2.0,9.0,4.0,4.0,1.0,1.0,6.0,2.0,0.0,0.0,5.0,9.3,,,,,,,
4,2171.6666666666665,8.0,16.666666666666668,2.5,6.333333333333333,2.6666666666666665,3.1666666666666665,0.6666666666666666,5.666666666666667,5.0,1.5,0.3333333333333333,3.0,3.1666666666666665,15.633333333333335,,,,,,,
0,2072.3333333333335,5.0,11.833333333333334,2.5,5.5,0.6666666666666666,1.8333333333333333,1.0,3.3333333333333335,6.666666666666667,1.1666666666666667,0.3333333333333333,2.3333333333333335,3.1666666666666665,10.583333333333334,,,,,,,
1,1371.888888888889,1.7777777777777777,4.555555555555555,0.8888888888888888,2.5555555555555554,0.7777777777777778,1.1111111111111112,0.8888888888888888,3.4444444444444446,0.7777777777777778,0.8888888888888888,0.4444444444444444,1.2222222222222223,1.5555555555555556,4.166666666666667,,,,,,,
2,2091.25,6.625,14.375,0.75,1.5,3.375,4.75,0.75,5.0,4.125,0.5,0.625,2.5,3.125,11.5125,,,,,,,
3,778.8333333333334,3.2222222222222223,5.166666666666667,0.05555555555555555,0.1111111111111111,0.5,0.8888888888888888,0.8333333333333334,2.5555555555555554,0.5555555555555556,0.2222222222222222,0.6666666666666666,0.8888888888888888,1.6666666666666667,5.388888888888889,,,,,,,
4,1802.4761904761904,5.142857142857143,12.238095238095237,2.238095238095238,6.095238095238095,2.8095238095238093,3.142857142857143,0.19047619047619047,1.4285714285714286,2.142857142857143,0.42857142857142855,0.23809523809523808,1.2857142857142858,1.9523809523809523,9.28095238095238,,,,,,,
0,2062.8888888888887,7.333333333333333,16.11111111111111,0.2222222222222222,0.6666666666666666,4.0,5.0,3.2222222222222223,6.333333333333333,2.1666666666666665,0.7777777777777778,1.3888888888888888,2.4444444444444446,2.611111111111111,14.07777777777778,,,,,,,
1,2075.6363636363635,8.545454545454545,18.318181818181817,0.7727272727272727,2.8181818181818183,5.545454545454546,6.363636363636363,0.7272727272727273,4.2272727272727275,5.090909090909091,0.6818181818181818,0.6363636363636364,2.772727272727273,2.1818181818181817,16.499999999999996,,,,,,,
2,1405.7777777777778,3.2222222222222223,7.833333333333333,1.6666666666666667,3.8333333333333335,0.9444444444444444,1.0,0.1111111111111111,1.6111111111111112,1.7777777777777777,0.3333333333333333,0.05555555555555555,0.5555555555555556,2.0,5.6611111111111105,,,,,,,
3,1048.0555555555557,3.9444444444444446,7.722222222222222,1.2222222222222223,3.1666666666666665,1.0555555555555556,1.5,0.7777777777777778,3.7222222222222223,0.7222222222222222,0.5555555555555556,0.2222222222222222,0.9444444444444444,1.0555555555555556,7.672222222222222,,,,,,,
4,1300.0,2.625,7.25,0.0,0.5,1.375,1.875,1.0,4.125,3.0,1.125,0.5,1.875,1.75,5.3374999999999995,,,,,,,
0,1267.0625,2.625,5.0,0.375,0.8125,0.25,0.25,1.875,3.5,0.875,0.375,0.8125,0.9375,2.75,5.30625,,,,,,,
1,1934.3333333333333,8.0,19.25,1.9166666666666667,6.25,6.0,6.916666666666667,0.5833333333333334,3.1666666666666665,5.333333333333333,0.3333333333333333,0.16666666666666666,3.5833333333333335,3.1666666666666665,13.966666666666669,,,,,,,
